hub_name,hub_type,operational_status,street_address,city,country,latitude,longitude,website,email,phone,source,last_verified,data_source,license,notes
iVenture Africa,Accelerator,Active (Verified),,Nairobi,Kenya,-1.1589936,36.9584316,https://iventureafrica.com/,info@iventureafrica.com,,https://iventureafrica.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Kabarak University Innovation and Business Incubation Centre,University / Research Hub,Active (Verified),Kabarak University Campus,Nakuru,Kenya,-0.2783305,36.0584324,https://kabarak.ac.ke/,info@kabarak.ac.ke,254203828000.0,https://kabarak.ac.ke/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Nakuru Box Innovation Center,Innovation / Tech Hub,Active (Verified),,Nakuru,Kenya,-0.2903659,36.0640076,https://nakurubox.co.ke/,info@nakurubox.co.ke,,https://nakurubox.co.ke/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Mt Kenya Hub,Innovation / Tech Hub,Active (Verified),,Nanyuki,Kenya,0.0107798,37.092793,https://mtkenyahub.org/,info@mtkenyahub.org,,https://mtkenyahub.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
iZET Hub (Zetech University),University / Research Hub,Active (Verified),"Zetech University Main Campus, Ruiru",Ruiru,Kenya,-1.153155,36.9627788,https://zetech.ac.ke/innovation/,innovation@zetech.ac.ke,254709000000.0,https://zetech.ac.ke/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Lesotho Entrepreneurship Hub & Seed Financing Facility,Innovation / Tech Hub,Active (Verified),"LNDC Building, Maseru West",Maseru,Lesotho,-29.3130954,27.4798227,https://lehsff.org/,info@lehsff.org,26622324567.0,https://lehsff.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Node Eight,Innovation / Tech Hub,Active (Verified),,Maseru,Lesotho,-29.3150767,27.4869229,https://node8.org.ls/,info@node8.org.ls,,https://node8.org.ls/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
KRISTINA JADE CENTER,Innovation / Tech Hub,Active (Verified),,Monrovia,Liberia,6.3135565,-10.8058001,https://kristinajadecenter.org/,info@kristinajadecenter.org,,https://kristinajadecenter.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Weirah Digital Technologies Institute WDTI,University / Research Hub,Active (Verified),,Monrovia,Liberia,6.3156068,-10.8073698,https://weirahwdti.org/,contact@weirahwdti.org,,https://weirahwdti.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
iCampus Liberia,Innovation / Tech Hub,Active (Verified),,Monrovia,Liberia,6.3174738,-10.8107293,https://icampusliberia.org/,info@icampusliberia.org,,https://icampusliberia.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Maamal for Development,Innovation / Tech Hub,Active (Verified),,Tripoli,Libya,32.8877109,13.187186,https://maamal.org/,info@maamal.org,,https://maamal.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
ZAFY TODY,Innovation / Tech Hub,Active (Verified),"Cité Ampefiloha, Logement 37",Antananarivo,Madagascar,-18.911094,47.516414,https://zafytody.mg/,contact@zafytody.mg,,https://zafytody.mg/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
The Tech Village,Innovation / Tech Hub,Active (Verified),,Blantyre,Malawi,-15.7879694,35.0133228,https://thetechvillagemw.com/,info@thetechvillagemw.com,,https://thetechvillagemw.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
iZone Hub,Innovation / Tech Hub,Active (Verified),,Blantyre,Malawi,-15.7879694,35.0133228,https://izonehubmw.org/,info@izonehubmw.org,,https://izonehubmw.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Malawi Institute of Tourism (MIT),University / Research Hub,Active (Verified),,Lilongwe,Malawi,-13.9865252,33.76806,https://mit.mw/,info@mit.mw,,https://mit.mw/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Malawi Institute of Tourism- MIT,University / Research Hub,Active (Verified),,Lilongwe,Malawi,-13.9865252,33.76806,https://mit.edu.mw/,info@mit.edu.mw,2651777777.0,https://mit.edu.mw/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
mHub,Innovation / Tech Hub,Active (Verified),,Lilongwe,Malawi,-13.958348,33.76940039999999,https://mhubmw.com/,info@mhubmw.com,,https://mhubmw.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Mzuzu E-Hub,Innovation / Tech Hub,Active (Verified),Mzuzu University Campus,Mzuzu,Malawi,-11.4613837,34.0211278,https://mzuzuehub.mw/,info@mzuzuehub.mw,,https://mzuzuehub.mw/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Phukira,Innovation / Tech Hub,Active (Verified),Mzuzu University Campus,Mzuzu,Malawi,-11.4218607,33.9954007,https://phukira.org/,info@phukira.org,265888123456.0,https://phukira.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
"Tourism and Hospitality Incubation Centre, Mzuzu University",University / Research Hub,Active (Verified),Mzuzu University Campus,Mzuzu,Malawi,-11.4218607,33.9954007,https://www.mzuni.ac.mw/,info@mzuni.ac.mw,2651331000.0,https://www.mzuni.ac.mw/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
"Tourism and Hospitality Incubation Centre, Mzuzu University (Mzuni)",University / Research Hub,Active (Verified),Mzuzu University,Mzuzu,Malawi,-11.4218607,33.9954007,https://www.mzuni.ac.mw/,info@mzuni.ac.mw,,https://www.mzuni.ac.mw/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
DIAMBILAY BUSINESS CENTER,Innovation / Tech Hub,Active (Verified),,Bamako,Mali,12.6391699,-8.0025475,https://diambilay.com/,contact@diambilay.com,,https://diambilay.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
DoniLab,University / Research Hub,Active (Verified),,Bamako,Mali,12.6391699,-8.0025475,https://donilab.org/,info@donilab.org,,https://donilab.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Expert’labs Mali,University / Research Hub,Active (Verified),,Bamako,Mali,12.5852547,-7.955716099999999,https://expertlabs.ml/,contact@expertlabs.ml,,https://expertlabs.ml/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Impact Hub Bamako,Innovation / Tech Hub,Active (Verified),,Bamako,Mali,12.6391699,-8.0025475,https://bamako.impacthub.net/,bamako@impacthub.net,,https://bamako.impacthub.net/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Jokkolabs Mali,University / Research Hub,Active (Verified),,Bamako,Mali,12.6059799,-8.0102041,https://jokkolabs.net/,mali@jokkolabs.net,,https://jokkolabs.net/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Kum’lab,University / Research Hub,Active (Verified),,Bamako,Mali,12.6391699,-8.0025475,https://kumlab.ml/,contact@kumlab.ml,,https://kumlab.ml/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Mal Hub,Innovation / Tech Hub,Active (Verified),,Bamako,Mali,12.6391699,-8.0025475,https://malhub.ml/,info@malhub.ml,,https://malhub.ml/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Mali Business Innovation and Incubation Centre (Nyetaa Mali),Incubator,Active (Verified),,Bamako,Mali,12.6391699,-8.0025475,https://nyetaamali.org/,info@nyetaamali.org,,https://nyetaamali.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
O’Botama,Innovation / Tech Hub,Active (Verified),,Bamako,Mali,12.6195385,-7.994711700000001,https://obotama.ml/,info@obotama.ml,,https://obotama.ml/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Smart YIRIBA,Innovation / Tech Hub,Active (Verified),,Bamako,Mali,12.6629739,-7.953027199999999,https://smartyiriba.org/,info@smartyiriba.org,,https://smartyiriba.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Incubateur Saboutech,Innovation / Tech Hub,Active (Verified),,Nouakchott,Mauritania,18.0735299,-15.9582372,https://saboutech.mr/,contact@saboutech.mr,,https://saboutech.mr/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ashpot,Innovation / Tech Hub,Active (Verified),,Port Louis,Mauritius,-20.1608912,57.5012222,https://ashpot.mu/,info@ashpot.mu,,https://ashpot.mu/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Empretec Mauritius,Innovation / Tech Hub,Active (Verified),,Port Louis,Mauritius,-20.1637533,57.49815259999999,https://empretecmauritius.org/,info@empretecmauritius.org,2302123801.0,https://empretecmauritius.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Mauritius Business Network,Innovation / Tech Hub,Active (Verified),,Port Louis,Mauritius,-20.223446,57.4759928,https://mbn.mu/,info@mbn.mu,,https://mbn.mu/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Work and Connect,Innovation / Tech Hub,Active (Verified),,Port Louis,Mauritius,-20.1608912,57.5012222,https://workandconnect.mu/,info@workandconnect.mu,23052501234.0,https://workandconnect.mu/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
H.SEVEN,Innovation / Tech Hub,Active (Verified),"Tour Ivoire 3, Boulevard Sidi Mohamed Ben Abdellah",Casablanca,Morocco,33.6039458,-7.638902699999999,https://hseven.co/,info@hseven.co,212520000000.0,https://hseven.co/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Jokkolabs Morocco,University / Research Hub,Active (Verified),,Casablanca,Morocco,33.5731104,-7.589843399999999,https://jokkolabs.net/,morocco@jokkolabs.net,,https://jokkolabs.net/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Douar Tech,Innovation / Tech Hub,Active (Verified),,Marrakech,Morocco,31.6218925,-8.0172951,https://douartech.org/,info@douartech.org,,https://douartech.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ideario Hub,Innovation / Tech Hub,Active (Verified),,Maputo,Mozambique,-25.9711298,32.5932241,https://ideariohub.co.mz/,info@ideariohub.co.mz,,https://ideariohub.co.mz/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Iniciativa para Democracia e Cidadania,Innovation / Tech Hub,Active (Verified),,Maputo,Mozambique,-25.969248,32.5731746,https://idc.org.mz/,info@idc.org.mz,,https://idc.org.mz/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
The Workshop,Innovation / Tech Hub,Active (Verified),,Maputo,Mozambique,-25.969248,32.5731746,https://theworkshop.co.mz/,info@theworkshop.co.mz,,https://theworkshop.co.mz/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
ideiaLab Mozambique,University / Research Hub,Active (Verified),,Maputo,Mozambique,-25.9576146,32.6067918,https://ideialab.co.mz/,info@ideialab.co.mz,,https://ideialab.co.mz/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
xHub,Innovation / Tech Hub,Active (Verified),,Maputo,Mozambique,-25.9662189,32.5768387,https://xhub.co.mz/,info@xhub.co.mz,,https://xhub.co.mz/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Namibia Investment Promotion and Development Board (NIDPB),Innovation / Tech Hub,Active (Verified),"NIPDB Head Office, Ausspannplatz",Windhoek,Namibia,-22.5734715,17.0879157,https://nipdb.com/,info@nipdb.com,264613852000.0,https://nipdb.com/contact-us/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
RLabs Namibia,University / Research Hub,Active (Verified),,Windhoek,Namibia,-22.5663475,17.0745448,https://rlabs.org/,info@rlabs.org,,https://rlabs.org/locations/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
The Hague Institute for Innovation of Law Innovation Hubs,University / Research Hub,Active (Verified),,Multiple (Africa programs),Netherlands,52.0704978,4.3006999,https://www.hiil.org/,info@hiil.org,,https://www.hiil.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
CIPMEN – Centre Incubateur des PME au Niger,Innovation / Tech Hub,Active (Verified),,Niamey,Niger,13.5115963,2.1253854,https://cipmen.org/,contact@cipmen.org,,https://cipmen.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Hadina Rimtic,Innovation / Tech Hub,Active (Verified),,Niamey,Niger,13.5115963,2.1253854,https://hadinarimtic.org/,contact@hadinarimtic.org,,https://hadinarimtic.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Sahel Green Hub,Innovation / Tech Hub,Active (Verified),,Niamey,Niger,13.5115963,2.1253854,https://sahelgreenhub.org/,contact@sahelgreenhub.org,,https://sahelgreenhub.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Cabinet Hub Zinder,Innovation / Tech Hub,Active (Verified),,Zinder,Niger,13.8018124,8.98527,https://cabinethubzinder.org/,contact@cabinethubzinder.org,,https://cabinethubzinder.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Devamplify Hub,Innovation / Tech Hub,Active (Verified),,Abeokuta,Nigeria,7.147502,3.3619356,https://devamplify.com/,info@devamplify.com,,https://devamplify.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Digital Development Hub,Innovation / Tech Hub,Active (Verified),,Abeokuta,Nigeria,7.147502,3.3619356,https://digitaldevelopmenthub.org/,info@digitaldevelopmenthub.org,,https://digitaldevelopmenthub.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ihifix Innovation Hub,Innovation / Tech Hub,Active (Verified),,Abeokuta,Nigeria,7.147502,3.3619356,https://ihifixhub.com/,contact@ihifixhub.com,,https://ihifixhub.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Mainstream Exelient Hub (MeHub),Innovation / Tech Hub,Active (Verified),,Abeokuta,Nigeria,7.147502,3.3619356,https://mehub.ng/,info@mehub.ng,,https://mehub.ng/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
RAD5 Tech Hub,Innovation / Tech Hub,Active (Verified),,Abeokuta,Nigeria,7.147502,3.3619356,https://rad5techhub.com/,info@rad5techhub.com,,https://rad5techhub.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
8thGear Hub,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.0562646,7.4985259,https://8thgearhub.com/,hello@8thgearhub.com,,https://8thgearhub.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
African Center for Enterprise & Capacity Development (Center-ECD),Innovation / Tech Hub,Active (Verified),"Plot 1185, Abubakar Tafawa Balewa Way, Central Business District",Abuja,Nigeria,9.0489195,7.4928224,https://center-ecd.org/,info@center-ecd.org,2348098765432.0,https://center-ecd.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ataka Hub,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.0303639,7.4822886,https://atakahub.ng/,info@atakahub.ng,,https://atakahub.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
BAM Group,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.0562646,7.4985259,https://bamgroup.ng/,info@bamgroup.ng,,https://bamgroup.ng/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Benjamin Family Initiative,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.0562646,7.4985259,https://benjaminfamilyinitiative.org/,info@benjaminfamilyinitiative.org,,https://benjaminfamilyinitiative.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Cirkle Labs,University / Research Hub,Active (Verified),,Abuja,Nigeria,9.0562646,7.4985259,https://cirklelabs.com/,info@cirklelabs.com,,https://cirklelabs.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
"City of Innovation, Research & Development",University / Research Hub,Active (Verified),,Abuja,Nigeria,9.0465194,7.4823926,https://cityofinnovation.ng/,info@cityofinnovation.ng,,https://cityofinnovation.ng/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Edufun Technik STEM Hub,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.0562646,7.4985259,https://edufuntechnik.org/,info@edufuntechnik.org,,https://edufuntechnik.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Equilibrium Zone,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.0562646,7.4985259,https://equilibriumzone.org/,info@equilibriumzone.org,,https://equilibriumzone.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Hive12,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.0562646,7.4985259,https://hive12.org/,contact@hive12.org,,https://hive12.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ingenious City,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.0562646,7.4985259,https://ingeniouscity.ng/,info@ingeniouscity.ng,,https://ingeniouscity.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Intellium Global Perspective,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.0562646,7.4985259,https://intelliumglobal.com/,info@intelliumglobal.com,,https://intelliumglobal.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Nunnovation Africa Foundation (NAF),NGO / Foundation,Active (Verified),,Abuja,Nigeria,9.0006851,7.472664900000001,https://nunnovationafrica.org/,info@nunnovationafrica.org,,https://nunnovationafrica.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Platinum Hub,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.0303639,7.4822886,https://platinumhubng.com/,info@platinumhubng.com,,https://platinumhubng.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Privilege Access,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.0562646,7.4985259,https://privilegeaccess.com/,info@privilegeaccess.com,,https://privilegeaccess.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
SAIL Innovation Lab,University / Research Hub,Active (Verified),,Abuja,Nigeria,9.0562646,7.4985259,https://sailab.ng/,info@sailab.ng,,https://sailab.ng/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
STRAT-CORE Plus,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.0562646,7.4985259,https://stratcoreplus.com/,info@stratcoreplus.com,,https://stratcoreplus.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Savant Technology Incubator,Incubator,Active (Verified),,Abuja,Nigeria,9.079201,7.4905823,https://savanttechincubator.com/,info@savanttechincubator.com,,https://savanttechincubator.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
TechQuest STEM,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.0465194,7.4823926,https://techqueststem.org/,info@techqueststem.org,,https://techqueststem.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
TechQuest STEM Academy,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.072818,7.4577682,https://techqueststem.org/,info@techqueststem.org,,https://techqueststem.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
The Bulb Africa,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.1198078,7.380822,https://thebulb.africa/,info@thebulb.africa,,https://thebulb.africa/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
The Dot,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.1198078,7.380822,https://thedot.ng/,hello@thedot.ng,,https://thedot.ng/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
The Stalwart Hub,Innovation / Tech Hub,Active (Verified),,Abuja,Nigeria,9.0065029,7.475293499999999,https://stalwarthub.com/,info@stalwarthub.com,,https://stalwarthub.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ventures Park,Accelerator,Active (Verified),,Abuja,Nigeria,9.0904911,7.475338,https://venturesplatform.com/,info@venturesplatform.com,,https://venturesplatform.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Wootlab Innovations Limited,University / Research Hub,Active (Verified),,Abuja,Nigeria,9.0762449,7.5009476,https://wootlab.ng/,hello@wootlab.ng,2349030001111.0,https://wootlab.ng/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ado Business Incubation Centre (ABIC Hub),Incubator,Active (Verified),,Ado-Ekiti,Nigeria,7.6124263,5.237108699999999,https://abichub.ng/,info@abichub.ng,,https://abichub.ng/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Innovation Growth Hub,Innovation / Tech Hub,Active (Verified),,Ado-Ekiti,Nigeria,7.6124263,5.237108699999999,https://innovationgrowthhub.ng/,info@innovationgrowthhub.ng,,https://innovationgrowthhub.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Roothub,Innovation / Tech Hub,Active (Verified),,Akure,Nigeria,7.257132500000001,5.205790899999999,https://roothub.ng/,info@roothub.ng,,https://roothub.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Sabi Hub,Innovation / Tech Hub,Active (Verified),,Akure,Nigeria,7.2430995,5.199980800000001,https://sabihub.ng/,info@sabihub.ng,,https://sabihub.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Start Innovation Hub,Innovation / Tech Hub,Active (Verified),,Benin City,Nigeria,6.334986,5.6037465,https://startinnovationhub.com/,info@startinnovationhub.com,,https://startinnovationhub.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Genesys Tech Hub,Innovation / Tech Hub,Active (Verified),,Enugu,Nigeria,6.39099,7.5338409,https://genesystechhub.com/,info@genesystechhub.com,,https://genesystechhub.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Nunnovation Africa Foundation- NAF,NGO / Foundation,Active (Verified),,Enugu,Nigeria,6.448270099999999,7.5138947,https://nunnovation.org/,contact@nunnovation.org,,https://nunnovation.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Enspire Incubator,Incubator,Active (Verified),,Ibadan,Nigeria,7.484998,4.0485929,https://enspireincubator.com/,info@enspireincubator.com,,https://enspireincubator.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Fobespace Hub,Coworking Space,Active (Verified),,Ibadan,Nigeria,7.4223189,3.9115309,https://fobespace.com/,contact@fobespace.com,,https://fobespace.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Iba Ajie,Innovation / Tech Hub,Active (Verified),,Ibadan,Nigeria,7.3605453,3.972897,https://ibaajie.org/,info@ibaajie.org,,https://ibaajie.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Revival Innovation Hub,Innovation / Tech Hub,Active (Verified),,Ibadan,Nigeria,7.4224865,3.910527499999999,https://revivalhub.org/,contact@revivalhub.org,,https://revivalhub.org/about/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Southwest Innovation Hub,Innovation / Tech Hub,Active (Verified),,Ibadan,Nigeria,7.4224865,3.910527499999999,https://southwestinnovationhub.ng/,info@southwestinnovationhub.ng,,https://southwestinnovationhub.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
TechFarm Hub,Innovation / Tech Hub,Active (Verified),,Ibadan,Nigeria,7.3775355,3.9470396,https://techfarmhub.com/,info@techfarmhub.com,,https://techfarmhub.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Techbuzz Hub,Innovation / Tech Hub,Active (Verified),,Ibadan,Nigeria,7.370331099999999,3.8595048,https://techbuzzhub.com/,info@techbuzzhub.com,,https://techbuzzhub.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Wennovation Hub,Innovation / Tech Hub,Active (Verified),,Ibadan,Nigeria,7.4009305,3.8938694,https://wennovationhub.org/,info@wennovationhub.org,,https://wennovationhub.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Civic Hive,Innovation / Tech Hub,Active (Verified),,Ilorin,Nigeria,8.5373356,4.5443923,https://civichive.ng/,info@civichive.ng,,https://civichive.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Exponential Hub,Innovation / Tech Hub,Active (Verified),,Ilorin,Nigeria,8.5373356,4.5443923,https://exponentialhub.org/,info@exponentialhub.org,,https://exponentialhub.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Heartland Incubation Hub,Incubator,Active (Verified),,Ilorin,Nigeria,8.5373356,4.5443923,https://heartlandhub.ng/,info@heartlandhub.ng,,https://heartlandhub.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ilorin Innovation Hub,Innovation / Tech Hub,Active (Verified),,Ilorin,Nigeria,8.4829369,4.575989799999999,https://ilorininnovationhub.com/,info@ilorininnovationhub.com,,https://ilorininnovationhub.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Innohub,Innovation / Tech Hub,Active (Verified),,Ilorin,Nigeria,8.5373356,4.5443923,https://innohub.ng/,info@innohub.ng,,https://innohub.ng/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
SeedBuilders Innovation Hub,Innovation / Tech Hub,Active (Verified),,Ilorin,Nigeria,8.5373356,4.5443923,https://seedbuildershub.com/,info@seedbuildershub.com,,https://seedbuildershub.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Trailblazer Digital Hub,Innovation / Tech Hub,Active (Verified),"Behind Central Market, Ogbomosho Road",Ilorin,Nigeria,8.3107177,4.3781745,https://trailblazerdigitalhub.com/,hello@trailblazerdigitalhub.com,2348100001122.0,https://trailblazerdigitalhub.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
